liga,temporada,equipo,id,nombre,posicion,dorsal,Time Played,Throw Ins to Own Player,Open Play Passes,Backward Passes,Successful Crosses & Corners,Successful Passes Opposition Half,Unsuccessful Launches,Unsuccessful Long Passes,Total Losses Of Possession,Successful Passes Own Half,Total Tackles,Unsuccessful Short Passes,Total Passes,Substitute Off,Total Fouls Conceded,Successful Dribbles,Successful Short Passes,Goals Conceded Inside Box,Total Unsuccessful Passes ( Excl Crosses & Corners ),Successful Corners into Box,Rightside Passes,Key Passes (Attempt Assists),Unsuccessful Passes Opposition Half,Recoveries,Starts,PutThrough/Blocked Distribution,Unsuccessful Passes Own Half,Touches,Corners Taken (incl short corners),Appearances,Blocks,Ground Duels,Forward Passes,Index,Duels won,Successful Long Passes,Total Fouls Won,Aerial Duels won,Duels,Total Clearances,Goals Conceded,Unsuccessful Crosses & Corners,Games Played,Unsuccessful Corners into Box,Assists (Intentional),Ground Duels lost,Leftside Passes,Successful Open Play Passes,Total Successful Passes ( Excl Crosses & Corners ) ,Aerial Duels,Clean Sheets,Goal Assists,Tackles Won,Duels lost,Tackles Lost,Interceptions,Ground Duels won,Successful Launches,Yellow Cards,PutThrough/Blocked Distribution Won,Shots Off Target (inc woodwork),Aerial Duels lost,Total Shots,Foul Attempted Tackle,Total Touches In Opposition Box,Unsuccessful Dribbles,Unsuccessful Crosses open play,Corners Won,Blocked Shots,Throw Ins to Opposition Player,Shots On Target ( inc goals ),Through balls,Substitute On,Successful Lay-offs,Successful Crosses open play,Handballs conceded,Hit Woodwork,Saves Made,GK Successful Distribution,Punches,Saves Made from Outside Box,Saves made - parried,Saves Made from Inside Box,GK Unsuccessful Distribution,Foul Won Penalty,Offsides,Goals,Headed Goals,Goals from Inside Box,Right Foot Goals,Clearances Off the Line,Penalties Taken,Unsuccessful lay-offs,Penalty Goals,Penalty Goals Conceded,Goals Conceded Outside Box,Catches,Penalties Faced,Penalties Off Target,Left Foot Goals,Attempts from Set Pieces,Goals from Outside Box,Penalties Conceded,Set Pieces Goals,Total Red Cards,Red Cards - 2nd Yellow,Goalkeeper Smother,Drops,Own Goal Scored,Saves made - caught,Second Goal Assists,Other Goals,Last Man Tackle
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Panama,4djf4lkkaokftrddnw9i022qy,E. Walker,Midfielder,20,12,,8,2,,3,,,1,4,,1,8,,,,7,,1,,4,,1,,,,,10,,1,,,1,10,,,,,,1,,,1,,,,1,7,7,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,8jyw9umso4frmojq17qy26aj9,C. Cato,Midfielder,7,100,1,34,7,1,17,,1,21,9,1,8,34,,3,2,24,6,9,,11,3,9,11,1,1,2,56,1,3,,12,8,10,7,1,1,3,17,,6,2,3,1,,8,8,25,25,5,,,,10,1,,4,,,1,,2,,2,,1,1,1,,,,,2,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,93e6gkmsf8xxqnqjxbe30zlqt,D. Cyrus,Defender,5,270,,155,5,,35,4,10,18,115,3,6,166,,3,1,133,9,16,,48,1,10,13,3,2,6,193,,3,3,11,50,10,9,17,2,3,15,10,9,,3,,,5,63,139,150,4,,,2,6,1,3,6,3,1,,1,1,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,7ityxcw7wapkueginni0klot1,A. David,Defender,2,270,6,155,8,,44,5,7,19,101,3,8,160,,1,,132,9,15,,37,2,10,14,3,2,7,193,,3,1,9,46,10,10,13,4,3,15,4,9,2,3,,,2,69,140,145,6,,,1,5,2,4,7,1,,2,1,3,1,1,,,2,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,6sz0k4j4lzkmajlhjvsgft39x,A. Foncette,Goalkeeper,22,90,,7,,,1,1,2,2,11,,,14,,,,10,1,2,,5,,2,3,1,,,17,,1,,,7,10,,2,,,,,1,,1,,,,2,7,12,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,7,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,anqg5vu7a6s3lk0lchntswc0l,L. García,Midfielder,11,254,,59,20,1,39,,,28,15,,12,65,2,4,7,51,7,12,,10,2,15,6,3,2,1,115,,3,1,25,16,10,23,2,5,11,45,2,7,4,3,,1,13,19,47,53,20,,1,,22,,1,12,,,1,5,9,6,1,6,4,4,1,1,,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,36i28drwexthu5ztdvhs01lud,K. George,Midfielder,19,246,,119,15,,51,,1,11,63,5,5,120,1,5,,109,8,6,,41,1,2,12,3,,4,150,,3,3,19,27,10,11,5,5,1,22,5,8,,3,,,9,37,113,114,3,,,4,11,1,3,10,,,,,2,,3,1,1,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,7j2nikkbbz5b506j07wfmnget,C. Gonzales,Defender,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,2w7w1l7lwhu2u6nhvqg1bnd2h,N. Hackshaw,Midfielder,4,90,7,26,5,,6,5,6,11,13,1,2,27,,,1,19,6,8,,7,1,5,4,1,2,3,45,,1,,6,15,10,4,,2,,7,2,6,,1,,,2,,18,19,1,,,,3,1,,4,,,1,,1,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,7yd718aw60l637vsls9718qfp,A. Humphrey,Midfielder,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,ogxgcfr9rcibyltn4k97ojpx,K. Hyland,Midfielder,8,107,,62,6,,24,2,4,13,29,2,8,65,1,1,,52,2,12,,15,,9,12,2,2,3,79,,2,,8,21,10,9,1,4,3,12,2,2,,2,,,2,23,50,53,4,,,2,3,,2,6,,,1,1,1,2,1,1,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,5wwp0vvz3imr7f4gcku1gsjbp,A. Jones,Defender,16,180,13,56,9,1,12,2,4,38,28,3,17,60,,5,,37,8,21,,1,,16,7,2,6,10,118,,2,2,16,33,10,8,2,2,3,20,4,8,5,2,,,11,17,35,39,4,,,2,12,1,2,5,1,1,3,3,1,4,2,1,1,4,,,6,1,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,5f5x4oq6vmje8sn32ii6wsij9,J. Jones,Midfielder,3,60,4,38,9,,26,1,2,19,6,2,5,39,,1,1,31,5,7,,11,1,8,,,2,2,62,1,3,,12,11,10,4,1,1,,12,,5,3,3,1,,8,8,31,32,,,,1,8,1,,4,,1,1,,,,,2,3,2,,1,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,8tz28o1tg0w4u5byjlt80uhn9,N. Lewis,Midfielder,13,151,2,36,17,,14,,1,18,14,2,7,36,2,,1,26,4,8,,7,1,8,10,2,2,1,57,,2,,9,5,10,5,2,1,1,12,,4,1,2,,,5,7,28,28,3,,,2,7,,1,4,,,2,,2,,,2,3,1,1,1,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,cf16f87uzb890wxoe3mny7xsl,C. Mitchell,Defender,12,90,,79,,,7,,2,3,74,,1,84,,3,,80,1,3,,28,,3,6,1,,,85,,1,,3,26,10,1,1,,1,5,1,1,,1,,,3,30,76,81,2,,,,4,,,,,,,,1,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,7kcezh1c08cnm02b13y5y20gl,K. Molino,Midfielder,10,253,2,124,18,1,67,,5,50,36,2,22,129,,3,4,91,9,27,1,50,3,23,9,2,4,8,178,3,3,,26,36,10,14,11,7,1,31,,9,4,3,2,,13,25,98,102,5,,,1,17,1,1,13,,,1,,4,2,1,9,4,2,1,2,,2,,1,3,,,,,,,,,,,,,1,,1,,,,,,,,,,,1,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,5wlrchtx8cn2s5vjib6ik0xcl,D. Muckette,Midfielder,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,7jvc04ax8khbo5twvoo5bbmc5,L. Paul,Midfielder,23,204,1,104,20,,48,,6,17,45,1,6,105,,3,,88,8,12,,30,2,11,9,2,2,2,127,,3,,9,29,10,4,5,3,,10,1,8,1,3,,,5,26,92,93,1,,,1,6,,2,4,,,1,3,1,3,2,2,1,1,1,1,,,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,2xb57wokwst4qljqbzn9el9ed,L. Peltier,Forward,18,34,,8,2,,3,,,4,5,,1,9,,2,1,8,2,1,,3,1,1,2,,,,17,,2,,6,,10,2,,,1,7,,2,,2,,,5,4,7,8,1,,,,5,,,1,,,,1,,1,,2,1,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,ah56hircnlo8ylce7hajivn4l,M. Phillip,Goalkeeper,1,180,,15,,,9,7,22,23,18,,1,50,,,,14,8,23,,8,,20,12,2,,3,66,,2,,1,38,10,,13,,,1,,8,,2,,,1,4,9,27,,,,,1,,,,4,,,,,,,,,,,,,,,,,,,,11,21,,2,3,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,djhfxpcow7rwzecl551rq3u21,G. Ranjitsingh,Goalkeeper,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,833qvjylqlzndaq0il8adyi1h,J. Williams,Midfielder,20,142,1,44,19,,20,,1,17,20,2,5,46,2,2,,40,2,6,,18,1,7,5,2,1,3,67,2,2,,9,5,10,3,,1,,10,1,2,4,2,2,,6,4,38,40,1,,,2,7,,1,3,,,1,,1,2,2,3,1,2,1,1,,2,,,4,,,,,,,,,,,,1,,,,,,,1,,,,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,939gdb6x3mj8fuxveqvlomcid,M. Williams,Defender,17,180,14,121,19,,48,3,7,21,59,4,10,124,,2,1,102,3,17,,54,,13,11,2,1,6,161,,2,,11,47,10,8,5,2,1,13,4,3,2,2,,,4,4,104,107,2,,,2,5,2,4,7,1,,1,,1,,1,,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,Trinidad and Tobago,dn0zqrb3tf5qro18sbzg70fdh,S. Winchester,Forward,9,69,,15,9,,5,,,8,9,,3,17,1,1,,14,1,3,,4,1,2,1,1,,1,23,,1,,3,2,10,1,,1,,4,,1,,1,,,2,2,12,14,1,,,,3,,,1,,,,,1,,,2,1,,,,,,,,,,,,,,,,,,,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,cvz7rxusmcxxv17fij7dxx6mt,J. Altidore,Forward,17,219,,55,8,,29,,3,20,11,,12,55,3,3,1,39,,15,,15,1,13,4,3,1,2,79,,4,,14,15,10,8,1,6,1,19,1,,,4,,,7,17,40,40,5,,1,,11,,1,7,,1,,4,4,6,2,11,1,,,,,2,,1,3,,,,,,,,,,,,,1,,1,1,,,1,,,,,,,,1,,,,,,,,,,1,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,6glxg9gvqn1uc1jmwisnml68l,P. Arriola,Midfielder,7,447,6,160,43,3,93,2,4,59,35,6,31,160,2,10,3,123,2,35,,65,6,36,12,5,6,6,247,1,5,,36,45,10,23,2,10,4,43,3,2,7,5,1,,17,7,125,125,7,2,1,3,20,3,2,19,,,2,8,3,15,8,32,4,6,4,3,,7,,,,3,,1,,,,,,,,,1,2,,2,2,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,eypyejxr4xry8cwm51ex77c9h,T. Boyd,Forward,21,234,,57,15,3,37,1,2,36,14,9,9,59,2,3,1,40,,11,2,4,4,17,8,3,3,4,118,6,4,,33,14,10,15,8,3,2,35,,,10,4,3,,20,26,46,48,2,1,,7,20,2,,13,,,2,7,,11,2,14,1,7,2,1,,4,,1,1,1,,,,,,,,,,,2,2,,1,2,,,,,,,,,,,,1,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,2c8lm8pc33blr2596jt0fxkgl,M. Bradley,Midfielder,4,422,,253,47,,92,1,12,41,151,9,21,276,1,4,1,221,2,33,,81,2,25,27,5,6,9,316,,5,1,29,79,10,14,22,3,1,31,6,2,1,5,,1,16,69,220,243,2,2,1,6,17,3,4,13,,,3,1,1,2,3,1,1,1,1,1,,1,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,3ebyf23azgbktpf7dgwlphkvd,R. Cannon,Defender,14,276,18,136,45,2,55,2,6,40,62,8,19,140,,3,4,109,2,25,,1,3,20,10,3,3,9,205,,4,,23,32,10,17,6,4,1,26,5,2,4,4,,,7,62,111,115,3,1,,5,9,3,1,16,1,,1,1,2,1,1,8,1,4,2,,3,,,1,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,5ywmuj75fpflsqyne41dsgpg5,O. González,Defender,3,91,,76,2,,30,2,3,10,38,,7,78,,3,,61,,10,,30,,6,2,1,,4,83,,2,,3,29,10,6,7,1,5,10,3,,,2,,,2,17,66,68,7,1,,,4,,1,1,,,,,2,,1,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,4249onic3pa4kkqg7v00ro3x1,S. Johnson,Goalkeeper,12,90,,16,,,1,,3,4,19,,1,24,,,,15,,4,,4,,2,6,1,,2,31,,1,,,16,10,,5,,,,,,,1,,,,4,14,20,,1,,,,,,,1,,,,,,,,,,,,,,,,,,,,1,10,,,,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,1s1fyh1gza8ll4aeenib2vmcp,J. Lewis,Midfielder,18,65,,20,7,,12,,1,11,2,1,5,20,1,2,1,13,,6,,7,,6,3,1,2,1,32,,1,,7,3,10,2,1,,,7,,,1,1,,,5,3,14,14,,,,,5,1,,2,,,2,,,,2,7,3,1,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,8mjjt1miy57nwm5iy8usck4q1,N. Lima,Defender,2,264,17,93,20,3,36,,2,24,52,3,9,96,1,4,2,83,,11,,2,2,10,14,3,1,5,150,,3,1,15,36,10,11,2,2,4,23,6,,4,3,,1,8,38,82,85,8,2,1,3,12,,2,7,,,,1,4,2,,2,2,4,1,,1,1,,,,3,1,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,cgq6c4c89nrl1nfucnb6x785,A. Long,Defender,23,450,3,324,20,,51,3,14,38,246,3,21,332,,3,,286,2,35,,116,1,21,19,5,2,15,384,,5,1,11,112,10,27,11,6,19,41,19,2,1,5,,,3,84,290,297,30,3,,3,14,,6,8,1,,1,1,11,4,,5,,1,,,,3,,,,,,,,,,,,,,,,2,1,2,,,,,,,,,,,,,,,,,,,,,,,1,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,4kflkbicl4vmd7vftq4hdgyqd,D. Lovitz,Defender,16,99,9,59,10,,30,1,4,16,19,4,6,59,,5,1,46,,10,,28,,10,4,1,1,3,83,,3,,15,17,10,9,3,2,2,18,,,3,3,,,8,4,49,49,3,1,,3,9,1,,7,,,1,,1,,4,,1,3,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,288nn7pbq5ewriiyb9o7da86h,W. McKennie,Midfielder,8,434,,215,55,,87,1,5,64,91,8,37,220,1,12,3,165,2,42,,39,8,34,44,5,8,8,296,,5,2,39,69,10,22,13,3,8,50,7,2,,5,,1,25,57,173,178,11,2,1,6,28,2,7,14,,2,2,3,3,6,4,14,4,,,2,1,3,2,,2,,1,,,,,,,,,,,2,1,2,1,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,6tqzlat0ogqxxqt0vst8nn5xx,M. Miazga,Defender,19,270,3,185,10,,56,2,9,25,107,4,16,188,,5,,143,2,25,,26,1,20,9,3,1,5,218,,3,4,7,77,10,17,20,,13,28,12,2,,3,,,3,75,160,163,21,1,,3,11,1,2,4,,,1,2,8,2,2,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,b8vbhw29ucubzzmgv0nge1omh,D. Mihailović,Midfielder,20,106,,61,13,1,38,,1,14,20,1,4,62,,1,3,51,,5,1,26,1,10,6,1,3,,83,3,2,,10,12,10,4,6,,,10,1,,5,2,2,,6,11,56,57,,1,,1,6,,1,4,,,3,,,,1,2,1,1,,1,,,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,6vfwba584q9ewfdbo1ybxvmjt,T. Miller,Goalkeeper,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,5vsdc384lgj2t43i6t5ogur4l,J. Morris,Forward,11,257,,82,23,1,43,1,1,33,21,7,19,83,3,3,,63,1,20,,10,4,23,16,3,6,2,117,,5,,20,24,10,17,,2,8,32,2,1,5,5,,2,11,26,62,63,12,,2,5,15,2,1,9,,,4,1,4,3,1,14,2,5,2,,,2,1,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,93soe2rjn0z874cc9ofcesgkp,C. Pulišić,Midfielder,10,448,2,147,42,10,88,,4,97,39,2,31,152,1,5,14,114,2,35,5,34,11,46,21,5,7,6,292,13,6,,57,49,10,30,3,12,2,64,1,2,17,6,8,3,29,27,113,117,7,2,3,2,34,,4,28,,,2,6,5,14,3,39,12,5,6,2,,8,1,1,8,4,,1,,,,,,,,,,3,,3,2,,,,,,,,,,1,2,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,b1el7j39v2pgvl9zodd9usded,T. Ream,Defender,13,443,30,256,26,,88,11,20,49,132,8,22,262,1,9,,198,2,42,,115,4,27,22,5,4,16,324,,5,3,22,111,10,16,22,3,5,32,6,2,1,5,,,11,10,214,220,10,3,,4,16,4,3,11,,,1,,5,,3,,,1,,,4,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,1n0l8r7kj88y4k7tfaolsrkkp,C. Roldan,Midfielder,15,166,,109,25,,54,,4,30,40,6,11,109,,1,,89,1,15,,20,2,14,13,1,5,3,147,,4,,20,22,10,14,5,3,5,30,1,1,2,4,,,11,42,94,94,10,1,,4,16,2,3,9,,,4,1,5,1,,5,3,2,3,1,,,1,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,f2ou2jbp6zpccfa48v52f4dlh,Z. Steffen,Goalkeeper,1,450,,77,,,18,15,21,22,98,,,137,,,,78,2,21,,18,,18,35,5,,3,177,,5,,,78,10,1,38,,1,1,2,2,,5,,,,41,63,116,1,3,,,,,,,5,,,,,,,,,,,,,,,,,,,,16,67,1,11,6,5,5,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,6045hqgmu7l31xwe2dp06mwnp,W. Trapp,Midfielder,6,118,,94,14,,42,,,7,48,1,6,96,,1,,83,,6,,30,,4,6,1,2,2,102,,2,,4,19,10,4,7,,3,10,1,,,2,,,3,33,88,90,6,1,,1,6,,1,1,,,2,,3,,1,1,,,,,,,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,61y263ybiykc566mrl9w2bowl,G. Zardes,Forward,9,321,,84,27,,52,,,27,25,2,9,86,1,8,1,76,2,9,,25,7,8,11,3,1,1,133,,6,1,27,11,10,12,1,5,4,39,2,2,,6,,,19,23,75,77,12,2,,1,27,1,1,8,,,1,6,8,10,6,28,,,1,1,,4,,3,7,,,1,,,,,,,,,3,3,1,3,2,,,1,,,,,,,,,,,,,,,,,,,,
Concacaf_Concacaf_Gold_Cup,2019 USA - Costa Rica - Jamaica,United States,eooivgc2bc7bdbl1gq784ehn9,W. Zimmerman,Defender,5,270,,232,7,,71,1,15,36,126,3,21,233,,2,,184,,36,,16,2,25,16,3,,11,257,,3,,7,131,10,17,13,2,12,28,12,,,3,,,2,79,196,197,21,3,,2,11,1,3,5,1,,,,9,,2,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
